url,title,genre,views,rating
https://www.webtoons.com/en/sf/gepetto/list?title_no=81,Gepetto,Sci-fi,14.6M,9.78
https://www.webtoons.com/en/drama/american-road-trip/list?title_no=2209,American Road Trip,Drama,1.8M,9.62
https://www.webtoons.com/en/supernatural/witch-hunt/list?title_no=363,Witch Hunt,Supernatural,20M,9.5
https://www.webtoons.com/en/super-hero/heroine-chic/list?title_no=561,Heroine Chic,Superhero,24.6M,8.92
https://www.webtoons.com/en/drama/family-man/list?title_no=85,FAMILY MAN,Drama,2.6M,9.72
https://www.webtoons.com/en/drama/the-golden-spoon/list?title_no=2565,The Golden Spoon,Drama,2.5M,9.14
https://www.webtoons.com/en/thriller/ctrlz/list?title_no=2141,Ctrl+Z,Thriller,9.5M,7.85
https://www.webtoons.com/en/super-hero/magical-12th-graders/list?title_no=90,Magical 12th Graders,Superhero,11.6M,9.33
https://www.webtoons.com/en/fantasy/webtoon-greenlight/list?title_no=1988,WEBTOON GREENLiGHT,Fantasy,16.2M,9.61
https://www.webtoons.com/en/fantasy/the-masked-fables/list?title_no=2384,The Masked Fables,Fantasy,3.1M,9.42
https://www.webtoons.com/en/comedy/ode-to-our-youth/list?title_no=3898,Ode to Our Youth,Comedy,"699,740",9.38
https://www.webtoons.com/en/supernatural/the-world-where-i-belong/list?title_no=1318,The World Where I Belong,Supernatural,9M,9.56
https://www.webtoons.com/en/romance/cupids-arrows/list?title_no=1538,Cupid's Arrows,Romance,3.8M,9.26
https://www.webtoons.com/en/historical/the-weight-of-our-sky/list?title_no=1739,The Weight of Our Sky,Historical,8.3M,9.79
https://www.webtoons.com/en/drama/winter-woods/list?title_no=344,Winter Woods,Drama,69.9M,9.81
https://www.webtoons.com/en/supernatural/magic-soda-pop/list?title_no=1947,Magic Soda Pop,Supernatural,4.8M,8.87
https://www.webtoons.com/en/comedy/god-of-bath/list?title_no=91,God of Bath,Comedy,5.6M,9.51
https://www.webtoons.com/en/fantasy/under-the-aegis/list?title_no=436,Under the Aegis,Fantasy,10.9M,9.76
https://www.webtoons.com/en/drama/larashati/list?title_no=3483,Laras's Heart,Drama,1.4M,9.04
https://www.webtoons.com/en/romance/a-fake-affiar/list?title_no=2276,A Fake Affair,Romance,1.3M,9.19
https://www.webtoons.com/en/sports/be-still-my-heart/list?title_no=4012,Be Still My Heart,Sports,"557,425",9.11
https://www.webtoons.com/en/supernatural/11-of-me/list?title_no=3235,11 of Me,Supernatural,1.4M,8.83
https://www.webtoons.com/en/thriller/friday/list?title_no=388,Friday: Forbidden Tales,Thriller,12.7M,9.18
https://www.webtoons.com/en/drama/ghost-theater/list?title_no=1911,Ghost Theater,Drama,15.7M,9.77
https://www.webtoons.com/en/romance/behind-the-curtain/list?title_no=2858,Behind the Curtain,Romance,1.5M,8.46
https://www.webtoons.com/en/drama/about-death/list?title_no=82,About Death,Drama,6.2M,9.83
https://www.webtoons.com/en/thriller/see-no-evil/list?title_no=2738,See No Evil,Thriller,3.3M,9.45
https://www.webtoons.com/en/romance/the-stories-of-those-around-me/list?title_no=96,The Stories of Those Around Me,Romance,16.9M,9.66
https://www.webtoons.com/en/romance/salty-studio/list?title_no=74,Salty Studio,Romance,21.4M,9.69
